#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ADRBK1	CSNK1G1	9606.ENSP00000312262	9606.ENSP00000305777	0	0	0	0	0.062	0	0.600	0.151	0.653
ADRBK1	GSG2	9606.ENSP00000312262	9606.ENSP00000325290	0	0	0	0	0.464	0	0	0	0.463
ADRBK1	CSNK1A1L	9606.ENSP00000312262	9606.ENSP00000369126	0	0	0	0	0	0	0.600	0.112	0.629
ADRBK1	CSNK1G3	9606.ENSP00000312262	9606.ENSP00000353904	0	0	0	0	0.062	0	0.600	0.101	0.633
ADRBK1	CSNK1D	9606.ENSP00000312262	9606.ENSP00000324464	0	0	0	0	0.062	0.111	0.600	0.069	0.648
ADRBK1	CSNK1E	9606.ENSP00000312262	9606.ENSP00000380044	0	0	0	0	0	0	0.600	0.223	0.676
ADRBK1	SRC	9606.ENSP00000312262	9606.ENSP00000362680	0	0	0	0	0	0.346	0	0.535	0.683
ADRBK1	NTRK1	9606.ENSP00000312262	9606.ENSP00000431418	0	0	0	0	0	0.142	0	0.699	0.730
ADRBK1	CSNK1A1	9606.ENSP00000312262	9606.ENSP00000421689	0	0	0	0	0	0	0.800	0.370	0.868
ADRBK1	PIK3CG	9606.ENSP00000312262	9606.ENSP00000352121	0	0	0	0	0.062	0.302	0	0.830	0.879
ADRBK1	GRK6	9606.ENSP00000312262	9606.ENSP00000433511	0	0	0	0.827	0.062	0	0.900	0.757	0.914
ADRBK1	GRK5	9606.ENSP00000312262	9606.ENSP00000376609	0	0	0	0.818	0.062	0	0.900	0.799	0.916
ADRBK1	PRKCD	9606.ENSP00000312262	9606.ENSP00000378217	0	0	0	0.654	0.062	0.213	0.900	0.142	0.922
ADRBK1	PRKCA	9606.ENSP00000312262	9606.ENSP00000408695	0	0	0	0.652	0.051	0.213	0.900	0.301	0.926
ADRBK1	ADRBK2	9606.ENSP00000312262	9606.ENSP00000317578	0	0	0	0.983	0	0.491	0.900	0.665	0.947
ADRBK2	CSNK1G2	9606.ENSP00000317578	9606.ENSP00000255641	0	0	0	0.559	0.062	0	0.600	0.101	0.619
ADRBK2	CSNK1G1	9606.ENSP00000317578	9606.ENSP00000305777	0	0	0	0	0.062	0	0.600	0.101	0.633
ADRBK2	ADRBK1	9606.ENSP00000317578	9606.ENSP00000312262	0	0	0	0.983	0	0.491	0.900	0.665	0.947
ADRBK2	GSG2	9606.ENSP00000317578	9606.ENSP00000325290	0	0	0	0	0.464	0	0	0	0.463
ADRBK2	CSNK1D	9606.ENSP00000317578	9606.ENSP00000324464	0	0	0	0	0	0	0.600	0.054	0.605
ADRBK2	CSNK1A1L	9606.ENSP00000317578	9606.ENSP00000369126	0	0	0	0	0	0	0.600	0.112	0.629
ADRBK2	CSNK1G3	9606.ENSP00000317578	9606.ENSP00000353904	0	0	0	0	0.062	0	0.600	0.101	0.633
ADRBK2	CSNK1E	9606.ENSP00000317578	9606.ENSP00000380044	0	0	0	0	0	0	0.600	0.332	0.721
ADRBK2	GRK6	9606.ENSP00000317578	9606.ENSP00000433511	0	0	0	0.830	0.062	0	0.900	0.663	0.912
ADRBK2	GRK5	9606.ENSP00000317578	9606.ENSP00000376609	0	0	0	0.815	0.062	0	0.900	0.661	0.913
AGK	MAPK1	9606.ENSP00000347581	9606.ENSP00000215832	0	0	0	0	0	0.056	0.600	0	0.606
AGK	CSK	9606.ENSP00000347581	9606.ENSP00000220003	0	0	0	0	0	0.056	0.600	0	0.606
AGK	RAF1	9606.ENSP00000347581	9606.ENSP00000251849	0	0	0	0	0	0.056	0.900	0.062	0.903
AGK	MAP2K2	9606.ENSP00000347581	9606.ENSP00000262948	0	0	0	0	0	0.062	0.600	0.077	0.623
AGK	MAPK3	9606.ENSP00000347581	9606.ENSP00000263025	0	0	0	0	0.072	0.056	0.600	0.359	0.745
AGK	DGUOK	9606.ENSP00000347581	9606.ENSP00000264093	0	0	0	0	0.170	0	0	0.609	0.661
AGK	PAPSS1	9606.ENSP00000347581	9606.ENSP00000265174	0	0	0	0	0	0	0.600	0	0.600
AGK	ADK	9606.ENSP00000347581	9606.ENSP00000286621	0	0	0	0	0.049	0	0	0.516	0.520
AGK	BRAF	9606.ENSP00000347581	9606.ENSP00000288602	0	0	0	0	0	0.056	0.600	0.166	0.657
AGK	ARAF	9606.ENSP00000347581	9606.ENSP00000290277	0	0	0	0	0	0.056	0.900	0.054	0.902
AGK	TK2	9606.ENSP00000347581	9606.ENSP00000299697	0	0	0	0	0	0	0	0.461	0.461
AGK	MAP2K1	9606.ENSP00000347581	9606.ENSP00000302486	0	0	0	0	0	0.062	0.600	0.115	0.639
AGK	CAMK2G	9606.ENSP00000347581	9606.ENSP00000319060	0	0	0	0	0	0	0.900	0	0.900
AGK	CAMK2D	9606.ENSP00000347581	9606.ENSP00000339740	0	0	0	0	0	0	0.900	0	0.900
AGK	GALK1	9606.ENSP00000347581	9606.ENSP00000465930	0	0	0	0	0.052	0	0	0.393	0.400
AGK	UCK1	9606.ENSP00000347581	9606.ENSP00000361285	0	0	0	0	0	0.109	0	0.478	0.515
AGK	MARK3	9606.ENSP00000347581	9606.ENSP00000411397	0	0	0	0	0	0	0.600	0	0.600
AGK	CHKB	9606.ENSP00000347581	9606.ENSP00000384400	0	0	0	0	0.092	0	0	0.578	0.601
AGK	KSR1	9606.ENSP00000347581	9606.ENSP00000381958	0	0	0	0	0	0.056	0.600	0	0.606
AGK	KSR2	9606.ENSP00000347581	9606.ENSP00000389715	0	0	0	0	0	0.056	0.600	0	0.606
AGK	SRC	9606.ENSP00000347581	9606.ENSP00000362680	0	0	0	0	0	0.056	0.600	0.070	0.618
AGK	CAMK2A	9606.ENSP00000347581	9606.ENSP00000381412	0	0	0	0	0	0	0.900	0	0.900
AGK	CAMK2B	9606.ENSP00000347581	9606.ENSP00000379098	0	0	0	0	0	0	0.900	0.074	0.903
AGK	JAK2	9606.ENSP00000347581	9606.ENSP00000371067	0	0	0	0	0	0.056	0.900	0.451	0.943
AK1	NME3	9606.ENSP00000362271	9606.ENSP00000219302	0	0	0	0	0.066	0	0.650	0.144	0.695
AK1	NME4	9606.ENSP00000362271	9606.ENSP00000219479	0	0	0	0	0.066	0	0.650	0.275	0.742
AK1	CKM	9606.ENSP00000362271	9606.ENSP00000221476	0	0	0	0	0.156	0.212	0	0.431	0.588
AK1	CMPK2	9606.ENSP00000362271	9606.ENSP00000256722	0	0	0	0	0.065	0.213	0	0.281	0.424
AK1	AK7	9606.ENSP00000362271	9606.ENSP00000267584	0	0	0	0	0.063	0.174	0	0.826	0.853
AK1	PFKL	9606.ENSP00000362271	9606.ENSP00000269848	0.070	0	0	0	0.067	0	0	0.555	0.580
AK1	ADK	9606.ENSP00000362271	9606.ENSP00000286621	0.052	0	0	0	0.062	0.134	0.900	0.722	0.974
AK1	DCK	9606.ENSP00000362271	9606.ENSP00000286648	0	0	0	0	0	0	0.900	0.152	0.911
AK1	AK8	9606.ENSP00000362271	9606.ENSP00000298545	0	0	0	0.655	0.063	0.174	0	0.820	0.419
AK1	CKB	9606.ENSP00000362271	9606.ENSP00000299198	0	0	0	0	0.156	0.212	0	0.448	0.601
AK1	CKMT1B	9606.ENSP00000362271	9606.ENSP00000300283	0	0	0	0	0.096	0.165	0	0.356	0.471
AK1	DTYMK	9606.ENSP00000362271	9606.ENSP00000304802	0	0	0	0	0.065	0.213	0	0.286	0.428
AK1	PGK2	9606.ENSP00000362271	9606.ENSP00000305995	0	0	0.205	0	0.108	0.142	0	0.239	0.475
AK1	PKM	9606.ENSP00000362271	9606.ENSP00000320171	0.045	0	0	0	0.063	0	0.650	0.429	0.797
AK1	NME1	9606.ENSP00000362271	9606.ENSP00000337060	0	0	0	0	0.076	0	0.650	0.235	0.731
AK1	PKLR	9606.ENSP00000362271	9606.ENSP00000339933	0.045	0	0	0	0.062	0	0.650	0.336	0.764
AK1	PFKM	9606.ENSP00000362271	9606.ENSP00000345771	0.070	0	0	0	0.080	0	0	0.386	0.428
AK1	TPK1	9606.ENSP00000362271	9606.ENSP00000353165	0	0	0	0	0.065	0	0.900	0.328	0.931
AK1	NME7	9606.ENSP00000362271	9606.ENSP00000356785	0	0	0	0	0.066	0	0.650	0.331	0.762
AK1	TAF9	9606.ENSP00000362271	9606.ENSP00000370201	0	0	0	0	0.062	0	0	0.395	0.408
AK1	AK3	9606.ENSP00000362271	9606.ENSP00000371230	0	0	0	0.768	0.067	0.248	0	0.881	0.418
AK1	MUSK	9606.ENSP00000362271	9606.ENSP00000363571	0	0	0	0	0	0	0	0.461	0.461
AK1	PGK1	9606.ENSP00000362271	9606.ENSP00000362413	0	0	0.201	0	0.108	0.142	0	0.313	0.524
AK1	CKMT2	9606.ENSP00000362271	9606.ENSP00000404203	0	0	0	0	0.096	0.165	0	0.437	0.538
AK1	NME6	9606.ENSP00000362271	9606.ENSP00000416658	0	0	0	0	0.066	0	0.650	0.302	0.752
AK1	AK9	9606.ENSP00000362271	9606.ENSP00000410186	0	0	0	0.676	0.063	0.174	0.650	0.826	0.783
AK1	NME1-NME2	9606.ENSP00000362271	9606.ENSP00000376886	0	0	0	0	0.076	0	0.650	0.397	0.788
AK1	NME2	9606.ENSP00000362271	9606.ENSP00000376889	0	0	0	0	0.076	0	0.650	0.440	0.803
AK2	NME3	9606.ENSP00000346921	9606.ENSP00000219302	0	0	0	0	0.118	0	0.650	0.224	0.739
AK2	NME4	9606.ENSP00000346921	9606.ENSP00000219479	0	0	0	0	0.066	0	0.650	0.583	0.851
AK2	CMPK2	9606.ENSP00000346921	9606.ENSP00000256722	0	0	0	0	0.062	0.163	0	0.460	0.539
AK2	DGUOK	9606.ENSP00000346921	9606.ENSP00000264093	0	0	0	0	0.086	0	0	0.513	0.536
AK2	ADK	9606.ENSP00000346921	9606.ENSP00000286621	0.052	0	0	0	0.170	0.252	0.900	0.715	0.980
AK2	DCK	9606.ENSP00000346921	9606.ENSP00000286648	0	0	0	0	0	0	0.900	0.152	0.911
AK2	AK8	9606.ENSP00000346921	9606.ENSP00000298545	0	0	0.240	0.700	0.063	0.174	0	0.773	0.416
AK2	CKB	9606.ENSP00000346921	9606.ENSP00000299198	0	0	0	0	0.085	0.102	0	0.344	0.414
AK2	CKMT1B	9606.ENSP00000346921	9606.ENSP00000300283	0	0	0	0	0.081	0.102	0	0.428	0.486
AK2	DTYMK	9606.ENSP00000346921	9606.ENSP00000304802	0	0	0	0	0.123	0.163	0	0.464	0.573
AK2	PKM	9606.ENSP00000346921	9606.ENSP00000320171	0.045	0	0	0	0.106	0.128	0.650	0.368	0.805
AK2	NME1	9606.ENSP00000346921	9606.ENSP00000337060	0	0	0	0	0.173	0	0.650	0.372	0.802
AK2	PKLR	9606.ENSP00000346921	9606.ENSP00000339933	0.045	0	0	0	0.084	0	0.650	0.315	0.762
AK2	CKMT2	9606.ENSP00000346921	9606.ENSP00000404203	0	0	0	0	0.081	0.102	0	0.345	0.412
AK2	GUK1	9606.ENSP00000346921	9606.ENSP00000355689	0	0	0	0	0.106	0.129	0	0.334	0.436
AK2	PGK1	9606.ENSP00000346921	9606.ENSP00000362413	0	0	0	0	0.155	0.244	0	0.274	0.496
AK2	UCK2	9606.ENSP00000346921	9606.ENSP00000356853	0	0	0	0	0.085	0	0	0.487	0.511
AK2	CMPK1	9606.ENSP00000346921	9606.ENSP00000360939	0	0	0	0.755	0.105	0.340	0	0.890	0.518
AK2	NME7	9606.ENSP00000346921	9606.ENSP00000356785	0	0	0	0	0.066	0	0.650	0.190	0.712
AK2	TAF9	9606.ENSP00000346921	9606.ENSP00000370201	0	0	0	0	0.063	0	0	0.751	0.757
AK2	NME6	9606.ENSP00000346921	9606.ENSP00000416658	0	0	0	0	0.110	0	0.650	0.318	0.769
AK2	AK9	9606.ENSP00000346921	9606.ENSP00000410186	0	0	0	0.642	0.063	0.174	0.650	0.679	0.775
AK2	NME2	9606.ENSP00000346921	9606.ENSP00000376889	0	0	0	0	0.110	0.042	0.650	0.450	0.814
AK2	NME1-NME2	9606.ENSP00000346921	9606.ENSP00000376886	0	0	0	0	0.077	0.272	0.650	0.443	0.851
AK2	TPK1	9606.ENSP00000346921	9606.ENSP00000353165	0	0	0	0	0.062	0	0.900	0.048	0.902
AK3	NME3	9606.ENSP00000371230	9606.ENSP00000219302	0	0	0	0	0.095	0	0.900	0.188	0.920
AK3	NME4	9606.ENSP00000371230	9606.ENSP00000219479	0	0	0	0	0.066	0	0.900	0.749	0.974
AK3	CMPK2	9606.ENSP00000371230	9606.ENSP00000256722	0	0	0	0	0.062	0.163	0	0.588	0.648
AK3	DGUOK	9606.ENSP00000371230	9606.ENSP00000264093	0	0	0	0	0.082	0	0	0.665	0.679
AK3	AK7	9606.ENSP00000371230	9606.ENSP00000267584	0	0	0	0	0	0	0	0.756	0.756
AK3	ADK	9606.ENSP00000371230	9606.ENSP00000286621	0.052	0	0	0	0.103	0.200	0.900	0.424	0.953
AK3	DCK	9606.ENSP00000371230	9606.ENSP00000286648	0	0	0	0	0	0	0.900	0.152	0.911
AK3	AK8	9606.ENSP00000371230	9606.ENSP00000298545	0	0	0.250	0.732	0.063	0.174	0	0.802	0.401
AK3	DTYMK	9606.ENSP00000371230	9606.ENSP00000304802	0	0	0	0	0.062	0.163	0	0.559	0.624
AK3	GAK	9606.ENSP00000371230	9606.ENSP00000314499	0	0	0	0	0.055	0	0	0.417	0.425
AK3	PKM	9606.ENSP00000371230	9606.ENSP00000320171	0.045	0	0	0	0.072	0.128	0.900	0.239	0.930
AK3	NME1	9606.ENSP00000371230	9606.ENSP00000337060	0	0	0	0	0.066	0	0.900	0.141	0.912
AK3	PKLR	9606.ENSP00000371230	9606.ENSP00000339933	0.045	0	0	0	0.065	0	0.900	0.146	0.913
AK3	AK5	9606.ENSP00000371230	9606.ENSP00000346577	0	0	0	0.674	0.063	0.174	0	0.913	0.432
AK3	GUK1	9606.ENSP00000371230	9606.ENSP00000355689	0	0	0	0	0.087	0	0	0.531	0.554
AK3	NME7	9606.ENSP00000371230	9606.ENSP00000356785	0	0	0	0	0.066	0	0.900	0.141	0.912
AK3	AK1	9606.ENSP00000371230	9606.ENSP00000362271	0	0	0	0.768	0.067	0.248	0	0.881	0.418
AK3	PGK1	9606.ENSP00000371230	9606.ENSP00000362413	0	0	0	0	0.108	0.179	0	0.300	0.442
AK3	MASTL	9606.ENSP00000371230	9606.ENSP00000365107	0	0	0	0	0.052	0	0	0.423	0.430
AK3	TAF9	9606.ENSP00000371230	9606.ENSP00000370201	0	0	0	0	0.063	0	0	0.539	0.550
AK3	COASY	9606.ENSP00000371230	9606.ENSP00000464814	0.046	0	0	0	0.087	0	0	0.440	0.470
AK3	NME1-NME2	9606.ENSP00000371230	9606.ENSP00000376886	0	0	0	0	0.066	0	0.900	0.230	0.921
AK3	NME2	9606.ENSP00000371230	9606.ENSP00000376889	0	0	0	0	0.066	0	0.900	0.243	0.923
AK3	NME6	9606.ENSP00000371230	9606.ENSP00000416658	0	0	0	0	0.092	0	0.900	0.297	0.930
AK3	AK9	9606.ENSP00000371230	9606.ENSP00000410186	0	0	0	0.632	0.063	0.174	0.900	0.762	0.939
AK4	NME3	9606.ENSP00000378743	9606.ENSP00000219302	0	0	0	0	0.066	0	0.650	0.205	0.717
AK4	NME4	9606.ENSP00000378743	9606.ENSP00000219479	0	0	0	0	0.066	0	0.650	0.749	0.910
AK4	CMPK2	9606.ENSP00000378743	9606.ENSP00000256722	0	0	0	0	0.062	0.163	0	0.587	0.647
AK4	DGUOK	9606.ENSP00000378743	9606.ENSP00000264093	0	0	0	0	0	0	0	0.665	0.665
AK4	AK7	9606.ENSP00000378743	9606.ENSP00000267584	0	0	0	0	0	0	0	0.681	0.681
AK4	ADK	9606.ENSP00000378743	9606.ENSP00000286621	0.052	0	0	0	0.122	0.200	0.900	0.475	0.958
AK4	DCK	9606.ENSP00000378743	9606.ENSP00000286648	0	0	0	0	0	0	0.900	0.222	0.918
AK4	HK2	9606.ENSP00000378743	9606.ENSP00000290573	0	0	0	0	0.069	0	0	0.490	0.505
AK4	DTYMK	9606.ENSP00000378743	9606.ENSP00000304802	0	0	0	0	0.062	0.163	0	0.553	0.618
AK4	PKM	9606.ENSP00000378743	9606.ENSP00000320171	0.045	0	0	0	0.065	0	0.650	0.237	0.729
AK4	NME1	9606.ENSP00000378743	9606.ENSP00000337060	0	0	0	0	0.090	0	0.650	0.196	0.721
AK4	PKLR	9606.ENSP00000378743	9606.ENSP00000339933	0.045	0	0	0	0.065	0	0.650	0.178	0.708
AK4	TPK1	9606.ENSP00000378743	9606.ENSP00000353165	0	0	0	0	0.062	0	0.900	0.048	0.902
AK4	GUK1	9606.ENSP00000378743	9606.ENSP00000355689	0	0	0	0	0.083	0.128	0	0.456	0.527
AK4	NME7	9606.ENSP00000378743	9606.ENSP00000356785	0	0	0	0	0.066	0	0.650	0.201	0.716
AK4	PGK1	9606.ENSP00000378743	9606.ENSP00000362413	0	0	0	0	0.130	0.179	0	0.345	0.492
AK4	TAF9	9606.ENSP00000378743	9606.ENSP00000370201	0	0	0	0	0.063	0	0	0.489	0.500
AK4	NME1-NME2	9606.ENSP00000378743	9606.ENSP00000376886	0	0	0	0	0.066	0	0.650	0.258	0.736
AK4	NME2	9606.ENSP00000378743	9606.ENSP00000376889	0	0	0	0	0.066	0	0.650	0.266	0.739
AK4	HYKK	9606.ENSP00000378743	9606.ENSP00000455459	0	0	0	0	0.064	0	0	0.438	0.452
AK4	NME6	9606.ENSP00000378743	9606.ENSP00000416658	0	0	0	0	0.066	0	0.650	0.342	0.766
AK4	AK9	9606.ENSP00000378743	9606.ENSP00000410186	0	0	0	0.644	0.063	0.174	0.650	0.762	0.784
AK5	NME3	9606.ENSP00000346577	9606.ENSP00000219302	0	0	0	0	0.066	0	0.900	0.456	0.944
AK5	NME4	9606.ENSP00000346577	9606.ENSP00000219479	0	0	0	0	0.066	0	0.900	0.270	0.925
AK5	DGUOK	9606.ENSP00000346577	9606.ENSP00000264093	0	0	0	0	0	0	0.900	0.309	0.927
AK5	AK7	9606.ENSP00000346577	9606.ENSP00000267584	0	0	0	0	0.063	0.174	0.500	0.753	0.891
AK5	ADK	9606.ENSP00000346577	9606.ENSP00000286621	0.052	0	0	0	0.062	0.134	0.900	0.275	0.934
AK5	DCK	9606.ENSP00000346577	9606.ENSP00000286648	0	0	0	0	0	0	0.900	0.101	0.906
AK5	AK8	9606.ENSP00000346577	9606.ENSP00000298545	0	0	0	0.571	0.063	0.174	0.500	0.816	0.725
AK5	DTYMK	9606.ENSP00000346577	9606.ENSP00000304802	0	0	0	0	0.065	0.213	0	0.266	0.412
AK5	BRSK1	9606.ENSP00000346577	9606.ENSP00000310649	0	0	0	0	0.168	0	0	0.310	0.402
AK5	PKM	9606.ENSP00000346577	9606.ENSP00000320171	0.045	0	0	0	0.062	0	0.650	0.142	0.694
AK5	NME1	9606.ENSP00000346577	9606.ENSP00000337060	0	0	0	0	0.066	0	0.900	0.191	0.917
AK5	PKLR	9606.ENSP00000346577	9606.ENSP00000339933	0.045	0	0	0	0.062	0	0.650	0.142	0.694
AK5	AK3	9606.ENSP00000346577	9606.ENSP00000371230	0	0	0	0.674	0.063	0.174	0	0.913	0.432
AK5	ILK	9606.ENSP00000346577	9606.ENSP00000379975	0	0	0	0	0	0	0	0.454	0.455
AK5	TAF9	9606.ENSP00000346577	9606.ENSP00000370201	0	0	0	0	0.062	0	0	0.464	0.476
AK5	BRSK2	9606.ENSP00000346577	9606.ENSP00000371614	0	0	0	0	0.120	0	0	0.499	0.540
AK5	NME1-NME2	9606.ENSP00000346577	9606.ENSP00000376886	0	0	0	0	0.066	0	0.650	0.253	0.734
AK5	NME2	9606.ENSP00000346577	9606.ENSP00000376889	0	0	0	0	0.066	0	0.650	0.268	0.740
AK5	AK9	9606.ENSP00000346577	9606.ENSP00000410186	0	0	0	0.560	0.063	0.174	0.650	0.804	0.808
AK5	TPK1	9606.ENSP00000346577	9606.ENSP00000353165	0	0	0	0	0.065	0	0.900	0.067	0.905
AK5	NME6	9606.ENSP00000346577	9606.ENSP00000416658	0	0	0	0	0.066	0	0.900	0.395	0.938
AK5	NME7	9606.ENSP00000346577	9606.ENSP00000356785	0	0	0	0	0.066	0	0.900	0.478	0.947
AK7	NME3	9606.ENSP00000267584	9606.ENSP00000219302	0	0	0	0	0.066	0	0.650	0.141	0.694
AK7	NME4	9606.ENSP00000267584	9606.ENSP00000219479	0	0	0	0	0.066	0	0.650	0.141	0.694
AK7	IP6K1	9606.ENSP00000267584	9606.ENSP00000482032	0	0	0	0	0	0	0	0.432	0.432
AK7	DTYMK	9606.ENSP00000267584	9606.ENSP00000304802	0	0	0	0	0.062	0.163	0	0.373	0.464
AK7	TAF9	9606.ENSP00000267584	9606.ENSP00000370201	0	0	0	0	0.063	0	0	0.462	0.475
AK7	AK4	9606.ENSP00000267584	9606.ENSP00000378743	0	0	0	0	0	0	0	0.681	0.681
AK7	NME2	9606.ENSP00000267584	9606.ENSP00000376889	0	0	0	0	0.066	0	0.650	0.141	0.694
AK7	NME1-NME2	9606.ENSP00000267584	9606.ENSP00000376886	0	0	0	0	0.066	0	0.650	0.141	0.694
AK7	NME6	9606.ENSP00000267584	9606.ENSP00000416658	0	0	0	0	0.066	0	0.650	0.141	0.694
AK7	NME1	9606.ENSP00000267584	9606.ENSP00000337060	0	0	0	0	0.066	0	0.650	0.166	0.703
AK7	PKM	9606.ENSP00000267584	9606.ENSP00000320171	0.045	0	0	0	0.065	0	0.650	0.188	0.712
AK7	PKLR	9606.ENSP00000267584	9606.ENSP00000339933	0.045	0	0	0	0.065	0	0.650	0.226	0.725
AK7	AK3	9606.ENSP00000267584	9606.ENSP00000371230	0	0	0	0	0	0	0	0.756	0.756
AK7	NME7	9606.ENSP00000267584	9606.ENSP00000356785	0	0	0	0	0.066	0	0.650	0.374	0.777
AK7	AK9	9606.ENSP00000267584	9606.ENSP00000410186	0	0	0	0.546	0.109	0.174	0.650	0.823	0.823
AK7	AK1	9606.ENSP00000267584	9606.ENSP00000362271	0	0	0	0	0.063	0.174	0	0.826	0.853
AK7	AK8	9606.ENSP00000267584	9606.ENSP00000298545	0	0	0	0	0.063	0.174	0.300	0.793	0.873
AK7	AK5	9606.ENSP00000267584	9606.ENSP00000346577	0	0	0	0	0.063	0.174	0.500	0.753	0.891
AK7	TPK1	9606.ENSP00000267584	9606.ENSP00000353165	0	0	0	0	0.062	0	0.900	0.048	0.902
AK7	DCK	9606.ENSP00000267584	9606.ENSP00000286648	0	0	0	0	0	0	0.900	0.101	0.906
AK7	ADK	9606.ENSP00000267584	9606.ENSP00000286621	0.052	0	0	0	0.103	0.200	0.900	0.294	0.943
AK8	NME3	9606.ENSP00000298545	9606.ENSP00000219302	0	0	0	0	0.066	0	0.650	0.303	0.752
AK8	NME4	9606.ENSP00000298545	9606.ENSP00000219479	0	0	0	0	0.066	0	0.650	0.303	0.752
AK8	CMPK2	9606.ENSP00000298545	9606.ENSP00000256722	0	0	0	0	0.065	0.213	0	0.260	0.407
AK8	AK7	9606.ENSP00000298545	9606.ENSP00000267584	0	0	0	0	0.063	0.174	0.300	0.793	0.873
AK8	ADK	9606.ENSP00000298545	9606.ENSP00000286621	0.052	0	0	0	0.111	0.200	0.900	0.470	0.957
AK8	DCK	9606.ENSP00000298545	9606.ENSP00000286648	0	0	0	0	0	0	0.900	0.101	0.906
AK8	AK3	9606.ENSP00000298545	9606.ENSP00000371230	0	0	0.250	0.732	0.063	0.174	0	0.802	0.401
AK8	DTYMK	9606.ENSP00000298545	9606.ENSP00000304802	0	0	0	0	0.065	0.213	0	0.260	0.407
AK8	AK2	9606.ENSP00000298545	9606.ENSP00000346921	0	0	0.240	0.700	0.063	0.174	0	0.773	0.416
AK8	AK1	9606.ENSP00000298545	9606.ENSP00000362271	0	0	0	0.655	0.063	0.174	0	0.820	0.419
AK8	TAF9	9606.ENSP00000298545	9606.ENSP00000370201	0	0	0	0	0.063	0	0	0.509	0.520
AK8	PKM	9606.ENSP00000298545	9606.ENSP00000320171	0.045	0	0	0	0.065	0	0.650	0.142	0.695
AK8	PKLR	9606.ENSP00000298545	9606.ENSP00000339933	0.045	0	0	0	0.065	0	0.650	0.142	0.695
AK8	AK5	9606.ENSP00000298545	9606.ENSP00000346577	0	0	0	0.571	0.063	0.174	0.500	0.816	0.725
AK8	NME2	9606.ENSP00000298545	9606.ENSP00000376889	0	0	0	0	0.066	0	0.650	0.303	0.752
AK8	NME1-NME2	9606.ENSP00000298545	9606.ENSP00000376886	0	0	0	0	0.066	0	0.650	0.303	0.752
AK8	NME6	9606.ENSP00000298545	9606.ENSP00000416658	0	0	0	0	0.066	0	0.650	0.303	0.752
AK8	NME1	9606.ENSP00000298545	9606.ENSP00000337060	0	0	0	0	0.066	0	0.650	0.303	0.752
AK8	NME7	9606.ENSP00000298545	9606.ENSP00000356785	0	0	0	0	0.066	0	0.650	0.467	0.810
AK8	AK9	9606.ENSP00000298545	9606.ENSP00000410186	0	0	0	0.558	0.066	0.347	0.650	0.810	0.850
AK8	TPK1	9606.ENSP00000298545	9606.ENSP00000353165	0	0	0	0	0.070	0	0.900	0.067	0.905
AK9	NME3	9606.ENSP00000410186	9606.ENSP00000219302	0	0	0	0	0.066	0	0.800	0.303	0.858
AK9	NME4	9606.ENSP00000410186	9606.ENSP00000219479	0	0	0	0	0.066	0	0.800	0.431	0.884
AK9	CMPK2	9606.ENSP00000410186	9606.ENSP00000256722	0	0	0	0	0.065	0.213	0.900	0.260	0.938
AK9	AK7	9606.ENSP00000410186	9606.ENSP00000267584	0	0	0	0.546	0.109	0.174	0.650	0.823	0.823
AK9	ADK	9606.ENSP00000410186	9606.ENSP00000286621	0.052	0	0	0	0.111	0.200	0.900	0.428	0.954
AK9	DCK	9606.ENSP00000410186	9606.ENSP00000286648	0	0	0	0	0	0	0.900	0.101	0.906
AK9	AK8	9606.ENSP00000410186	9606.ENSP00000298545	0	0	0	0.558	0.066	0.347	0.650	0.810	0.850
AK9	CKMT1B	9606.ENSP00000410186	9606.ENSP00000300283	0	0	0	0	0.065	0.134	0	0.373	0.448
AK9	DTYMK	9606.ENSP00000410186	9606.ENSP00000304802	0	0	0	0	0.065	0.213	0.900	0.371	0.947
AK9	PKM	9606.ENSP00000410186	9606.ENSP00000320171	0.045	0	0	0	0.065	0	0.800	0.142	0.826
AK9	NME1	9606.ENSP00000410186	9606.ENSP00000337060	0	0	0	0	0.066	0	0.800	0.303	0.858
AK9	PKLR	9606.ENSP00000410186	9606.ENSP00000339933	0.045	0	0	0	0.065	0	0.800	0.142	0.826
AK9	AK5	9606.ENSP00000410186	9606.ENSP00000346577	0	0	0	0.560	0.063	0.174	0.650	0.804	0.808
AK9	AK2	9606.ENSP00000410186	9606.ENSP00000346921	0	0	0	0.642	0.063	0.174	0.650	0.679	0.775
AK9	GUK1	9606.ENSP00000410186	9606.ENSP00000355689	0	0	0	0	0.129	0	0.900	0.303	0.933
AK9	NME7	9606.ENSP00000410186	9606.ENSP00000356785	0	0	0	0	0.066	0	0.800	0.453	0.888
AK9	UCK1	9606.ENSP00000410186	9606.ENSP00000361285	0	0	0	0	0.058	0.056	0	0.515	0.531
AK9	AK1	9606.ENSP00000410186	9606.ENSP00000362271	0	0	0	0.676	0.063	0.174	0.650	0.826	0.783
AK9	TAF9	9606.ENSP00000410186	9606.ENSP00000370201	0	0	0	0	0.063	0	0.650	0.542	0.836
AK9	AK3	9606.ENSP00000410186	9606.ENSP00000371230	0	0	0	0.632	0.063	0.174	0.900	0.762	0.939
